date,Appliances,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,rv1,rv2
2016-03-28 04:30:00,32,0,18.85,45.1,20.02,40.15,18.56,47.11,18.82,34.5,20.26,39.44,8.01,66.45,19.01,44.35,20.98,42.04,19.93,49.74,7.07,751.7,72.0,7.01,44.8,3.39,4.914576,4.914576
2016-03-28 04:40:00,43,0,18.4,35.74,19.08,46.37,17.45,34.92,18.68,39.74,18.84,47.28,2.75,71.92,19.77,34.39,18.97,44.92,19.23,46.66,4.79,753.4,85.5,2.74,34.1,2.03,44.543567,44.543567
2016-03-28 04:50:00,43,40,17.71,48.43,19.26,27.58,17.52,31.64,20.59,31.22,20.12,43.64,6.63,90.62,19.74,40.07,22.1,38.4,19.29,31.45,6.24,751.4,91.5,3.08,46.5,2.79,48.495599,48.495599
2016-03-28 05:00:00,41,0,17.83,44.76,16.7,34.48,17.56,43.84,18.18,51.83,19.48,37.42,5.71,95.41,19.14,39.75,20.16,43.67,19.24,30.57,3.35,756.1,83.3,1.8,44.9,-0.16,21.218348,21.218348
2016-03-28 05:10:00,37,0,20.05,31.92,19.63,35.57,18.46,26.14,18.64,43.84,17.99,48.07,5.64,86.64,20.58,33.43,18.41,34.24,20.74,31.2,6.06,753.5,82.7,6.41,28.1,4.8,11.943224,11.943224
2016-03-28 05:20:00,39,0,18.46,37.6,19.9,48.76,18.8,43.33,18.11,31.48,18.38,38.26,5.73,47.8,21.41,48.84,21.38,34.22,17.27,34.2,4.18,756.9,70.6,3.47,52.7,-2.22,0.973311,0.973311
2016-03-28 05:30:00,33,0,19.68,33.58,18.4,48.34,19.48,27.59,17.94,46.85,20.93,34.23,5.94,100.0,19.06,24.78,18.67,41.75,21.52,34.9,5.48,746.3,90.1,6.42,42.5,1.48,19.537595,19.537595
2016-03-28 05:40:00,51,0,18.37,40.09,19.39,39.18,19.92,36.62,20.9,39.5,21.27,42.55,11.47,100.0,17.8,40.62,17.33,29.06,19.41,48.25,9.57,748.5,100.0,5.99,30.6,9.49,9.16059,9.16059
2016-03-28 05:50:00,54,0,19.27,40.86,18.51,44.69,20.28,34.38,19.48,49.79,19.22,48.22,7.26,75.79,20.68,32.72,23.4,44.72,19.08,38.46,7.79,752.9,87.2,1.65,58.5,7.45,37.08316,37.08316
2016-03-28 06:00:00,73,0,19.39,42.03,19.63,29.9,19.64,41.49,20.4,40.86,18.51,39.34,4.91,83.49,20.95,36.62,18.92,45.87,19.16,36.07,6.35,753.7,92.6,3.17,47.3,4.42,40.528851,40.528851
2016-03-28 06:10:00,41,0,21.48,42.51,18.78,45.88,19.91,33.58,19.76,40.73,21.9,38.37,14.42,79.42,20.24,38.45,23.78,29.55,20.14,39.73,11.5,761.4,74.0,1.49,44.7,7.86,44.756551,44.756551
2016-03-28 06:20:00,80,0,16.26,37.6,19.07,40.44,18.49,32.74,19.39,41.54,18.13,47.29,3.67,53.91,21.12,35.72,18.78,43.3,20.3,44.33,5.5,744.5,71.9,1.68,52.5,-0.15,15.17317,15.17317
2016-03-28 06:30:00,97,70,20.26,34.95,20.1,42.34,22.05,45.53,19.3,34.01,20.88,38.49,9.25,71.63,17.35,51.2,21.42,35.34,19.99,34.37,8.79,751.6,74.4,1.36,40.4,6.09,34.71102,34.71102
2016-03-28 06:40:00,108,70,18.62,40.56,17.11,41.44,19.18,35.86,19.49,40.76,18.81,36.83,5.09,92.14,18.65,47.04,19.82,38.54,20.23,29.12,4.92,751.5,85.0,1.93,50.4,1.76,44.839768,44.839768
2016-03-28 06:50:00,61,0,18.88,36.4,18.97,44.43,19.19,29.34,22.71,32.85,21.23,45.32,8.04,74.53,22.57,35.56,17.29,39.29,18.29,47.58,7.03,752.7,83.0,2.25,49.7,3.4,24.885828,24.885828
2016-03-28 07:00:00,59,0,16.28,35.74,18.64,41.55,18.14,39.94,17.86,39.41,20.66,33.37,6.83,60.16,18.95,37.04,20.63,44.22,20.46,30.64,5.56,758.7,65.3,14.0,33.5,-0.75,48.810398,48.810398
2016-03-28 07:10:00,55,0,17.19,47.8,19.5,40.07,21.76,39.51,19.34,31.14,19.68,38.05,7.99,74.87,21.8,44.57,19.61,45.82,20.56,30.68,8.16,755.3,77.8,2.91,38.1,3.08,29.912222,29.912222
2016-03-28 07:20:00,75,20,19.57,45.52,18.73,39.64,19.92,43.05,18.39,45.04,18.08,42.12,8.92,84.85,19.86,54.25,19.87,46.32,20.63,48.7,8.05,745.3,81.4,6.69,34.5,3.95,48.985427,48.985427
2016-03-28 07:30:00,81,0,20.68,41.44,19.68,37.07,20.1,44.41,19.34,48.76,20.44,38.21,4.52,76.94,19.53,30.7,20.2,38.99,19.31,46.05,7.71,757.9,84.1,5.44,56.8,4.4,23.704228,23.704228
2016-03-28 07:40:00,46,0,19.51,42.54,18.23,38.02,19.26,42.14,20.25,45.01,22.07,43.24,8.5,70.86,21.11,36.25,19.08,39.61,20.74,29.05,10.01,757.8,81.1,4.68,22.3,7.94,15.025513,15.025513
2016-03-28 07:50:00,110,40,20.71,36.63,20.18,34.67,18.04,45.14,20.7,40.22,20.79,30.81,11.33,95.03,21.14,37.54,17.32,43.99,19.43,36.04,7.73,752.8,88.9,7.28,44.3,3.65,22.877894,22.877894
2016-03-28 08:00:00,99,0,15.72,38.92,19.08,44.31,19.76,50.31,18.77,43.73,21.44,36.07,9.1,54.76,21.01,41.27,21.73,41.68,19.08,40.56,9.28,745.3,66.2,4.43,56.5,1.33,32.004405,32.004405
2016-03-28 08:10:00,55,0,17.28,38.51,20.36,47.62,19.51,47.22,21.24,41.18,20.42,36.83,11.06,94.38,18.8,41.74,19.1,36.78,19.95,41.49,10.23,751.2,97.9,1.8,25.5,11.41,45.479717,45.479717
2016-03-28 08:20:00,84,0,16.67,31.9,17.53,38.03,19.24,45.25,18.44,45.86,19.77,40.61,7.93,63.08,19.94,46.16,22.3,32.4,19.53,39.94,6.99,753.6,59.1,5.07,40.8,-1.12,6.445628,6.445628
2016-03-28 08:30:00,75,30,20.25,38.43,20.26,33.36,19.68,49.16,19.97,47.02,22.02,48.54,6.93,97.71,20.34,42.63,19.43,39.08,20.72,43.29,8.31,755.7,89.8,5.98,54.6,5.18,41.332976,41.332976
2016-03-28 08:40:00,57,0,19.84,42.13,21.36,34.01,18.77,54.33,19.47,39.91,20.49,33.33,14.07,91.31,18.02,45.5,20.8,50.21,18.07,52.25,9.73,744.7,92.1,1.45,35.7,8.68,21.273967,21.273967
2016-03-28 08:50:00,45,0,19.35,42.65,20.73,28.62,18.71,40.75,18.64,38.72,19.94,39.57,13.71,76.95,22.48,33.68,20.45,40.6,19.54,38.57,10.81,748.7,68.6,4.39,41.8,4.44,20.063994,20.063994
2016-03-28 09:00:00,49,0,20.71,27.06,19.93,42.48,19.02,44.55,21.59,41.98,22.08,28.0,13.0,100.0,20.81,24.75,19.14,34.5,20.31,45.22,12.21,756.2,97.2,7.03,37.4,11.07,13.154306,13.154306
2016-03-28 09:10:00,45,0,18.91,44.92,19.09,33.6,20.21,41.45,18.64,42.62,19.63,41.49,10.3,77.67,22.05,34.08,20.86,39.15,22.64,42.87,9.98,757.8,76.3,3.7,28.7,4.3,1.289882,1.289882
2016-03-28 09:20:00,33,0,20.79,40.56,19.82,42.1,19.61,38.06,20.51,39.98,18.8,34.59,10.12,76.12,18.94,35.35,21.02,41.52,22.24,44.21,10.04,753.5,75.7,12.17,35.5,4.81,16.91376,16.91376
2016-03-28 09:30:00,66,0,21.08,29.71,18.22,40.44,18.77,39.4,19.37,32.94,19.38,29.66,8.35,84.16,19.82,43.55,19.47,41.5,21.63,41.88,9.43,756.4,86.2,2.34,32.3,4.43,49.572728,49.572728
2016-03-28 09:40:00,39,0,17.35,38.58,20.27,38.81,21.52,39.84,19.2,43.43,20.43,40.02,8.28,87.77,19.15,27.42,22.34,32.32,20.17,54.88,11.45,753.6,78.1,2.98,21.5,6.51,9.830307,9.830307
2016-03-28 09:50:00,58,0,20.21,34.39,18.9,37.88,19.81,35.78,20.55,35.8,20.73,42.61,10.73,75.49,23.2,33.02,22.17,42.72,21.58,40.43,10.72,755.6,71.8,5.23,57.4,6.11,26.588909,26.588909
2016-03-28 10:00:00,42,0,20.21,40.3,19.29,40.37,18.33,47.43,19.03,51.38,19.57,34.56,9.66,59.6,18.3,50.82,20.41,38.11,21.01,39.18,10.97,752.3,72.9,2.48,45.4,6.19,16.587053,16.587053
2016-03-28 10:10:00,51,0,18.08,27.59,19.62,45.71,21.36,37.4,19.53,41.37,20.83,39.06,9.15,88.52,20.83,41.46,22.31,30.04,20.8,34.39,11.44,753.7,78.0,2.43,35.4,6.61,4.836633,4.836633
2016-03-28 10:20:00,57,0,17.84,46.56,18.67,47.03,18.33,39.81,19.98,37.91,19.74,42.53,11.66,58.22,21.93,37.68,20.65,39.7,23.79,30.92,12.62,746.9,69.7,8.56,34.3,5.19,35.233668,35.233668
2016-03-28 10:30:00,40,0,19.27,36.09,20.8,33.97,19.03,47.22,19.86,32.81,18.21,40.86,13.32,92.31,21.22,26.37,21.82,44.44,21.52,36.71,11.15,754.7,80.8,3.02,34.9,6.76,18.748763,18.748763
2016-03-28 10:40:00,27,0,19.74,40.69,21.03,40.98,19.45,46.23,19.46,48.72,21.26,38.59,11.12,80.02,19.2,53.2,22.26,42.49,19.36,37.98,11.04,746.8,70.1,7.08,31.0,2.7,21.340909,21.340909
2016-03-28 10:50:00,41,0,20.49,33.65,18.86,34.22,19.36,44.42,20.0,32.53,18.32,38.76,10.28,69.8,20.88,29.1,22.24,45.13,22.32,26.46,13.04,754.6,70.4,1.62,35.3,7.51,46.827191,46.827191
2016-03-28 11:00:00,56,0,20.56,35.26,19.56,40.57,19.01,36.5,20.51,38.39,20.68,40.91,8.39,74.72,21.49,29.02,22.44,38.17,20.2,32.24,8.04,750.0,70.3,2.96,29.1,2.6,42.633343,42.633343
2016-03-28 11:10:00,49,0,19.6,35.36,20.69,16.49,18.54,47.22,19.24,40.41,20.42,43.72,11.16,39.48,20.59,31.34,21.96,38.44,22.77,34.79,11.86,753.2,54.5,2.86,48.4,3.5,12.511452,12.511452
2016-03-28 11:20:00,61,0,19.66,40.71,20.37,33.38,19.8,35.54,21.75,38.25,20.25,44.95,9.94,69.68,20.62,39.38,20.27,41.68,20.42,33.79,11.22,748.0,71.2,3.03,17.7,6.47,8.615271,8.615271
2016-03-28 11:30:00,55,0,22.88,44.51,20.57,47.7,20.11,45.76,19.67,41.69,21.0,35.8,13.81,78.06,21.14,28.68,20.74,29.15,20.29,37.91,14.93,749.7,77.9,1.62,42.4,11.3,2.895754,2.895754
2016-03-28 11:40:00,58,0,20.01,44.37,18.67,21.93,19.74,36.15,19.2,35.31,19.18,44.09,11.59,91.48,22.28,48.26,21.58,36.87,23.29,38.77,12.63,753.2,90.3,2.71,29.4,10.73,40.467586,40.467586
2016-03-28 11:50:00,42,0,18.94,44.34,19.33,50.71,21.14,38.25,19.59,46.32,19.77,41.76,15.5,85.32,22.4,35.02,22.49,38.27,19.29,34.81,12.62,754.8,88.5,3.67,50.9,9.78,30.155509,30.155509
2016-03-28 12:00:00,43,0,20.61,42.76,19.33,46.58,20.17,40.71,21.07,35.21,19.52,39.07,11.18,73.27,19.99,43.8,23.22,38.37,21.79,40.16,13.54,756.1,73.2,0.71,37.9,7.6,34.553591,34.553591
2016-03-28 12:10:00,56,0,19.09,38.58,20.8,40.9,20.07,40.6,20.9,28.73,18.97,42.46,9.03,80.78,19.73,44.8,21.02,34.54,20.48,44.49,12.88,747.2,72.7,2.38,44.3,7.32,36.155156,36.155156
2016-03-28 12:20:00,50,0,19.17,48.27,17.86,49.81,19.35,40.59,19.6,45.2,17.97,44.22,14.77,80.17,19.72,42.55,19.76,35.2,21.72,51.49,13.31,745.8,65.8,5.19,32.5,7.2,37.956867,37.956867
2016-03-28 12:30:00,51,0,18.6,36.13,19.65,32.14,20.52,43.77,20.09,36.24,20.88,37.46,12.94,69.9,20.42,38.26,20.89,38.26,20.25,41.95,14.19,747.9,80.1,2.07,55.6,9.23,30.82784,30.82784
2016-03-28 12:40:00,50,0,20.13,35.03,19.93,34.31,20.23,44.54,19.9,36.16,21.02,46.6,11.52,50.28,19.88,46.5,21.16,28.87,19.54,33.48,13.54,747.5,59.7,4.28,25.1,5.71,40.66977,40.66977
2016-03-28 12:50:00,219,0,21.48,42.96,20.1,41.28,20.96,27.78,19.56,45.18,19.8,48.65,14.15,56.76,18.92,31.03,19.87,36.95,20.64,47.96,13.66,758.0,63.3,1.95,32.0,5.27,49.0045,49.0045
2016-03-28 13:00:00,56,40,20.23,34.95,20.6,35.74,17.99,44.47,20.83,38.01,22.78,45.01,12.97,48.58,23.21,41.69,20.7,45.67,20.52,40.98,12.9,757.1,56.9,3.44,28.2,4.71,15.16219,15.16219
2016-03-28 13:10:00,65,0,20.51,32.95,17.73,31.45,19.56,34.98,18.51,26.89,22.34,41.74,15.87,55.22,20.42,36.57,23.39,38.09,21.57,45.05,12.79,747.8,70.7,0.5,39.2,6.19,43.325678,43.325678
2016-03-28 13:20:00,39,0,20.84,43.68,20.28,47.88,18.7,39.16,22.89,44.54,20.38,35.82,18.04,83.96,20.66,40.96,20.66,45.61,24.25,43.75,14.7,758.6,73.6,5.09,41.1,11.3,47.118197,47.118197
2016-03-28 13:30:00,45,0,21.79,45.49,20.75,40.63,19.24,36.98,20.79,47.09,20.0,46.1,21.01,40.61,22.42,34.27,22.15,41.79,21.41,41.82,15.16,756.9,60.1,2.43,24.8,6.82,26.115514,26.115514
2016-03-28 13:40:00,56,0,18.74,35.5,18.47,37.66,19.84,36.18,19.15,32.49,20.63,37.05,9.13,55.5,22.6,44.63,17.79,41.97,21.03,42.0,12.64,745.2,61.9,6.53,27.3,5.2,39.549687,39.549687
2016-03-28 13:50:00,48,0,19.42,36.79,21.94,42.14,21.26,35.86,18.48,52.77,20.08,41.87,13.93,91.03,20.08,38.25,21.43,32.46,20.22,29.16,15.99,747.6,77.0,3.17,26.7,10.09,43.204874,43.204874
2016-03-28 14:00:00,52,0,20.59,41.37,22.95,38.5,21.21,45.38,21.29,44.27,18.5,40.4,17.42,69.56,20.76,36.9,22.91,33.93,20.01,41.25,16.06,745.1,68.8,2.61,22.4,10.3,8.030155,8.030155
2016-03-28 14:10:00,116,50,20.22,37.1,20.23,42.94,21.13,45.49,19.25,37.33,19.53,38.98,10.87,71.45,21.01,39.26,21.11,44.72,20.18,42.13,16.43,751.4,61.7,2.17,31.8,9.77,29.147639,29.147639
2016-03-28 14:20:00,75,0,19.13,43.37,19.86,41.45,19.77,44.66,17.9,50.19,20.5,44.69,16.34,71.78,21.16,45.63,25.02,26.32,21.37,44.8,15.46,751.8,64.9,2.41,60.8,7.57,46.037266,46.037266
2016-03-28 14:30:00,50,0,20.41,37.45,17.79,30.22,20.21,46.1,22.31,26.19,20.11,46.72,16.8,71.15,22.38,41.28,20.94,37.52,21.77,37.82,15.99,751.8,78.0,2.34,41.7,11.49,18.286772,18.286772
2016-03-28 14:40:00,68,0,17.97,45.03,20.42,43.79,19.75,48.85,20.51,38.79,20.5,53.49,20.99,72.75,22.91,48.06,23.33,36.27,21.62,25.18,18.34,743.7,76.9,1.92,32.0,12.74,44.446377,44.446377
2016-03-28 14:50:00,85,0,21.14,51.63,21.74,36.64,20.35,36.81,22.3,40.98,22.06,38.4,13.68,66.82,21.96,45.99,20.3,44.64,20.55,48.81,14.63,746.1,69.7,2.06,36.8,8.34,18.876086,18.876086
2016-03-28 15:00:00,60,0,18.8,42.75,19.6,38.47,18.69,41.29,20.63,46.56,22.27,28.43,12.31,68.2,20.02,41.1,20.47,47.04,20.84,38.21,13.51,752.8,60.4,11.64,21.3,6.48,33.266125,33.266125
2016-03-28 15:10:00,46,0,17.26,33.18,19.49,42.11,20.28,34.04,20.39,48.23,20.35,40.34,10.12,63.86,22.55,43.93,20.42,52.33,22.08,34.36,12.78,754.3,58.3,3.24,22.0,6.44,34.444353,34.444353
2016-03-28 15:20:00,60,0,21.62,43.97,20.34,38.3,23.49,46.43,19.64,41.41,21.85,48.15,17.85,43.44,21.4,38.69,20.81,39.97,19.39,42.26,17.7,743.7,53.2,0.73,29.7,9.06,45.779455,45.779455
2016-03-28 15:30:00,79,0,20.52,34.53,21.2,31.05,22.39,42.68,20.35,36.85,22.03,39.02,20.55,83.37,19.1,41.81,23.87,43.33,22.78,29.15,17.69,746.6,62.1,0.73,24.8,8.86,44.628327,44.628327
2016-03-28 15:40:00,61,0,20.4,36.49,19.77,43.4,20.13,45.11,21.06,45.21,20.1,35.04,14.07,74.06,19.72,32.31,23.55,40.57,21.57,48.2,13.62,755.9,77.4,11.84,50.3,8.98,14.310629,14.310629
2016-03-28 15:50:00,68,0,22.03,30.03,19.6,44.41,19.57,35.77,21.89,38.75,19.46,30.77,13.82,72.03,21.29,35.7,19.32,43.67,22.26,42.21,13.87,746.9,63.4,3.14,62.7,7.29,16.671605,16.671605
2016-03-28 16:00:00,69,0,21.09,42.91,18.77,33.65,18.67,29.53,21.3,37.3,20.05,42.51,14.88,64.77,21.23,40.0,21.56,47.63,21.32,34.9,14.43,751.7,61.0,1.35,50.4,3.54,3.185223,3.185223
2016-03-28 16:10:00,67,0,21.79,36.34,19.17,32.88,22.09,44.76,21.09,24.5,20.06,39.68,18.28,73.27,22.68,37.96,20.34,40.34,24.07,37.28,16.69,746.5,62.0,7.05,30.5,9.4,16.900043,16.900043
2016-03-28 16:20:00,87,0,20.12,39.16,21.46,34.0,19.11,32.32,17.89,43.76,18.35,49.9,9.33,66.89,20.18,37.61,22.02,45.4,21.12,34.28,12.85,755.1,67.0,2.11,40.1,6.41,11.188987,11.188987
2016-03-28 16:30:00,62,0,22.13,40.81,20.92,43.25,18.04,39.31,21.5,38.22,19.87,47.36,9.09,78.46,22.92,34.09,22.17,42.67,21.54,40.82,11.75,743.7,82.0,3.56,46.2,10.28,16.443233,16.443233
2016-03-28 16:40:00,91,0,21.0,31.08,19.15,35.88,20.29,40.11,23.24,56.7,21.9,39.02,17.47,56.62,23.03,42.26,19.7,34.95,24.52,49.24,17.86,750.5,62.5,3.99,44.8,10.35,37.424336,37.424336
2016-03-28 16:50:00,63,0,18.34,35.01,19.5,40.85,19.95,42.53,22.07,33.2,21.79,36.92,13.2,66.35,21.29,45.54,20.89,34.76,19.88,48.07,14.99,755.5,65.8,1.45,57.9,9.62,15.451496,15.451496
2016-03-28 17:00:00,89,50,18.12,43.09,19.97,51.06,22.85,43.99,19.51,50.87,21.73,45.02,15.21,73.92,18.81,40.29,20.61,38.46,22.01,46.95,15.09,754.2,60.1,2.15,25.6,6.85,18.500965,18.500965
2016-03-28 17:10:00,111,40,20.88,42.36,18.95,41.27,18.27,39.22,19.07,34.21,24.82,46.74,11.28,83.12,19.9,35.1,19.11,38.99,21.09,41.56,13.99,749.9,81.4,5.65,41.8,10.93,37.791849,37.791849
2016-03-28 17:20:00,156,50,18.9,38.97,20.08,39.18,19.95,25.92,21.44,43.33,20.27,37.87,14.56,78.69,20.52,43.59,20.22,39.92,20.27,31.17,14.88,749.0,71.8,8.63,39.4,9.57,43.253627,43.253627
2016-03-28 17:30:00,126,0,19.73,39.87,20.84,36.53,20.9,22.56,19.91,37.24,20.73,43.56,10.55,67.01,20.52,37.14,18.64,33.99,21.64,47.95,11.78,750.8,58.4,6.06,35.9,5.16,26.843858,26.843858
2016-03-28 17:40:00,98,0,20.39,29.82,18.15,47.36,19.02,43.77,21.61,46.4,18.97,40.77,10.19,56.0,21.12,34.48,21.34,43.9,20.26,48.88,12.65,746.6,62.0,4.47,21.3,6.46,2.663428,2.663428
2016-03-28 17:50:00,200,70,19.42,36.32,20.02,42.05,19.76,38.63,19.51,42.02,21.75,41.33,11.6,79.33,17.88,45.24,22.5,44.97,20.91,39.89,13.93,751.4,76.8,2.59,22.5,8.84,13.057164,13.057164
2016-03-28 18:00:00,134,0,17.92,44.71,20.46,38.06,18.52,36.93,20.74,46.41,20.27,38.66,9.27,76.46,21.35,41.87,21.75,50.14,21.64,26.4,10.21,751.4,83.8,4.89,55.5,5.43,16.70983,16.70983
2016-03-28 18:10:00,151,70,18.35,40.95,19.06,33.69,23.2,40.13,18.97,47.73,21.78,38.44,12.32,71.8,19.72,46.72,22.62,40.79,22.35,37.86,13.01,750.1,67.0,5.52,50.2,7.28,41.432923,41.432923
2016-03-28 18:20:00,138,60,19.27,47.8,19.26,31.22,20.27,44.23,21.52,30.7,20.77,31.07,13.19,73.4,21.96,29.22,19.6,40.61,20.55,39.33,12.75,755.8,80.1,8.48,26.3,10.49,0.890796,0.890796
2016-03-28 18:30:00,122,0,20.22,41.99,19.21,44.51,20.56,42.94,19.32,44.07,21.4,27.49,12.99,78.25,21.96,32.14,18.89,41.2,21.77,44.21,12.67,747.5,77.5,3.44,18.3,6.63,3.825941,3.825941
2016-03-28 18:40:00,96,10,18.07,40.92,18.93,39.04,20.71,32.9,19.77,46.75,19.56,45.07,6.95,83.88,18.75,33.37,19.8,38.74,20.73,42.47,12.12,744.9,92.8,14.0,40.3,12.45,39.915764,39.915764
2016-03-28 18:50:00,108,10,21.93,50.49,18.74,43.74,18.14,37.65,22.06,32.92,18.86,46.39,12.51,60.78,20.94,43.68,23.33,37.18,21.64,41.87,11.27,749.7,64.3,6.69,39.0,3.3,29.799329,29.799329
2016-03-28 19:00:00,105,0,19.87,36.75,21.18,33.48,19.7,41.53,22.67,45.12,19.52,40.36,7.54,86.05,21.03,32.93,19.9,41.22,21.31,46.07,9.85,752.3,92.4,3.19,20.6,9.71,25.025182,25.025182
2016-03-28 19:10:00,89,0,20.11,43.63,18.47,51.4,19.49,28.29,19.48,33.95,18.4,40.37,12.33,85.78,21.94,33.24,21.18,47.2,21.22,39.11,12.61,751.3,82.5,7.56,64.7,9.08,20.305912,20.305912
2016-03-28 19:20:00,110,0,19.43,30.85,19.64,36.13,18.59,29.68,20.26,42.99,21.44,35.55,14.38,74.6,21.52,30.88,23.3,42.59,19.76,41.97,11.75,751.2,65.9,2.68,54.9,6.21,23.046897,23.046897
2016-03-28 19:30:00,92,0,19.35,39.73,18.77,36.56,21.73,46.12,17.98,34.59,21.49,45.63,6.97,88.43,19.32,37.13,20.34,41.76,21.03,37.38,9.93,747.3,82.0,2.12,27.0,6.75,34.861578,34.861578
2016-03-28 19:40:00,112,60,19.99,31.57,20.01,44.47,16.98,40.8,20.65,50.36,21.0,31.58,11.41,70.25,20.86,27.79,20.39,44.63,23.39,47.99,11.89,747.8,67.9,0.75,55.7,6.55,9.13375,9.13375
2016-03-28 19:50:00,96,0,19.59,33.22,21.95,45.06,20.51,41.53,21.03,28.31,19.62,48.05,12.33,78.04,20.86,44.74,20.25,40.04,22.83,38.36,11.14,749.8,78.2,11.49,42.7,6.45,13.149489,13.149489
2016-03-28 20:00:00,78,0,21.0,36.72,19.64,32.26,19.02,38.91,19.15,43.42,22.12,39.38,6.76,84.16,20.67,45.9,19.74,37.86,17.22,38.74,10.68,749.5,82.1,2.61,48.7,5.74,7.600481,7.600481
2016-03-28 20:10:00,149,30,20.5,41.06,19.96,30.51,18.59,39.77,19.28,45.14,19.94,33.3,3.1,58.2,18.54,38.86,21.52,42.64,19.73,40.53,7.93,756.2,70.2,5.47,29.9,3.07,6.329583,6.329583
2016-03-28 20:20:00,69,0,19.82,39.03,20.85,40.07,21.23,38.5,19.02,35.61,20.48,40.61,12.02,98.73,22.82,42.21,21.91,35.37,19.37,39.09,11.97,752.8,95.0,6.76,47.4,12.1,41.209439,41.209439
2016-03-28 20:30:00,74,0,18.24,46.0,19.11,40.32,19.4,31.99,19.99,38.35,19.46,48.74,8.51,65.84,20.28,44.92,20.68,44.1,18.04,40.28,8.89,749.6,76.9,2.69,66.0,3.89,16.738363,16.738363
2016-03-28 20:40:00,347,60,18.27,26.76,22.86,40.75,19.72,37.46,21.65,37.54,20.78,25.13,10.08,61.54,20.03,46.64,20.38,27.52,21.08,42.43,10.61,756.1,77.9,2.89,54.2,6.62,0.37783,0.37783
2016-03-28 20:50:00,104,0,19.13,45.61,19.94,46.55,19.15,48.92,18.85,38.53,19.8,44.51,11.52,91.42,19.28,46.38,19.58,48.39,20.82,34.24,9.09,753.5,85.8,0.73,48.9,5.7,19.782685,19.782685
2016-03-28 21:00:00,83,0,18.91,33.37,19.25,46.54,18.7,42.13,19.5,35.68,17.73,27.7,7.94,74.18,18.66,28.08,21.12,36.25,20.08,37.84,9.5,746.3,85.4,1.52,17.8,5.17,4.617973,4.617973
2016-03-28 21:10:00,48,0,20.23,32.11,17.5,35.39,19.13,42.41,19.36,45.81,19.77,32.63,12.91,85.44,19.61,32.69,23.97,39.01,21.88,25.56,11.59,738.8,87.2,0.98,50.2,9.41,21.516136,21.516136
2016-03-28 21:20:00,57,0,21.39,43.87,17.62,48.79,19.58,43.51,18.89,36.38,18.05,36.2,13.08,91.35,20.28,39.94,21.89,31.98,19.39,41.04,10.44,746.5,85.7,13.4,45.5,8.24,40.469337,40.469337
2016-03-28 21:30:00,41,0,19.83,39.89,22.0,38.26,19.68,47.97,20.82,46.12,19.3,47.68,8.86,95.49,21.34,40.87,20.96,47.34,19.89,37.68,11.12,754.1,100.0,3.05,30.2,10.75,27.569194,27.569194
2016-03-28 21:40:00,52,0,18.4,37.92,18.13,36.84,19.43,38.11,18.96,47.4,19.21,35.98,9.64,94.09,21.39,41.66,21.61,34.14,19.74,33.26,9.71,755.3,81.7,2.06,36.1,7.36,11.184181,11.184181
2016-03-28 21:50:00,65,10,17.69,48.11,17.86,43.51,18.58,35.39,18.24,43.77,18.19,41.19,12.79,69.48,19.4,43.32,20.43,35.7,20.18,37.36,9.59,745.1,81.5,2.51,38.9,5.1,23.173131,23.173131
2016-03-28 22:00:00,68,70,18.51,43.79,19.39,45.09,16.94,41.27,18.64,31.9,18.17,37.05,8.28,92.92,19.34,40.32,20.5,41.52,19.26,40.54,6.12,754.4,93.2,3.53,46.4,5.98,49.696528,49.696528
2016-03-28 22:10:00,46,0,19.29,43.32,18.98,41.46,17.37,35.9,18.96,37.14,20.61,44.84,9.18,83.37,20.28,38.16,19.68,31.27,19.61,39.8,8.1,754.2,80.2,1.81,22.7,3.03,35.575531,35.575531
2016-03-28 22:20:00,64,30,17.79,31.35,20.09,45.29,17.33,49.89,19.25,36.38,18.22,50.24,8.14,74.83,19.01,37.95,19.75,40.74,20.25,38.3,8.03,757.3,68.8,5.36,40.6,2.27,44.282894,44.282894
2016-03-28 22:30:00,39,20,19.25,37.85,19.38,38.34,18.76,51.33,19.86,41.77,21.72,42.96,9.52,89.92,19.11,36.76,19.83,37.91,20.89,40.39,10.0,755.6,75.7,6.76,58.6,5.27,40.9586,40.9586
2016-03-28 22:40:00,65,30,20.35,42.1,18.14,52.76,19.79,43.59,20.12,51.03,20.14,27.17,7.38,63.65,19.56,50.31,20.11,35.9,20.19,44.8,7.21,757.2,76.1,3.1,46.4,3.42,8.311867,8.311867
2016-03-28 22:50:00,29,0,18.45,32.22,16.81,38.16,19.73,49.89,21.61,41.62,17.52,33.38,7.62,96.34,20.07,36.49,18.84,47.11,20.22,31.76,8.17,753.7,98.2,2.21,27.1,8.23,24.013966,24.013966
2016-03-28 23:00:00,173,0,18.74,40.23,18.53,43.27,22.03,37.13,21.13,28.11,18.61,37.36,8.15,88.16,19.33,35.0,20.58,43.4,20.42,50.74,7.92,753.6,73.8,2.65,43.2,3.12,14.808067,14.808067
