date,Appliances,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,rv1,rv2
2016-03-12 18:30:00,225,0,16.94,43.8,20.74,36.32,21.0,30.06,20.62,41.2,20.29,46.88,11.37,61.86,22.18,45.4,21.06,42.7,22.5,27.79,11.44,744.4,61.2,1.35,48.8,1.65,43.361132,43.361132
2016-03-12 18:40:00,189,70,18.91,44.9,18.06,42.92,19.62,38.06,21.53,47.45,19.38,37.65,11.34,79.44,20.98,40.0,18.9,36.95,20.58,33.25,10.98,753.2,78.5,1.78,46.2,6.54,42.996152,42.996152
2016-03-12 18:50:00,124,0,20.84,46.5,19.95,32.23,19.21,55.91,20.76,38.93,21.93,31.74,11.18,72.4,19.51,40.35,20.14,40.71,22.88,32.82,12.62,751.3,70.7,6.04,41.6,6.72,48.822116,48.822116
2016-03-12 19:00:00,240,0,19.51,43.81,20.33,42.74,20.27,36.53,20.69,36.44,20.32,36.91,13.09,82.06,19.31,35.03,21.25,42.53,20.56,28.44,12.18,741.9,90.9,1.1,45.1,10.82,26.901615,26.901615
2016-03-12 19:10:00,199,0,19.21,33.78,20.28,46.88,20.52,41.78,21.23,35.87,21.31,35.17,12.83,70.87,19.66,38.84,20.26,34.23,20.94,44.86,11.91,746.3,67.6,6.97,30.7,4.77,18.309316,18.309316
2016-03-12 19:20:00,179,0,18.21,48.46,18.19,39.77,19.36,31.94,18.49,48.46,19.34,48.0,11.34,70.52,20.91,35.84,20.65,35.33,20.44,41.73,10.66,744.0,65.0,5.18,21.5,3.05,18.461415,18.461415
2016-03-12 19:30:00,343,60,20.26,48.85,18.07,34.71,20.32,35.17,17.07,33.73,21.09,26.92,11.53,71.79,21.23,29.78,20.97,37.34,18.41,33.04,9.26,742.4,64.7,5.55,45.2,3.98,30.909355,30.909355
2016-03-12 19:40:00,128,0,17.54,40.4,17.82,38.88,19.64,34.53,18.68,37.79,21.33,40.15,10.25,100.0,20.43,41.95,19.33,39.62,21.18,48.87,10.73,746.8,99.1,1.24,26.8,10.37,6.943427,6.943427
2016-03-12 19:50:00,160,0,19.15,35.66,18.22,35.45,18.94,46.96,20.69,39.36,18.92,39.62,8.17,100.0,19.5,43.76,21.51,37.54,22.42,44.87,10.59,750.3,91.9,7.16,29.8,8.43,46.54549,46.54549
2016-03-12 20:00:00,249,70,21.17,37.63,19.76,30.4,18.9,34.82,18.5,35.85,20.82,38.94,8.57,66.63,19.21,40.44,19.98,49.07,18.73,41.7,8.87,746.7,66.1,3.89,34.7,2.47,48.862921,48.862921
2016-03-12 20:10:00,122,10,17.96,37.86,19.79,49.45,18.87,36.6,19.11,34.35,20.07,36.15,7.78,69.68,19.54,42.59,21.11,32.91,20.51,32.78,8.42,745.0,73.2,10.12,58.0,2.56,34.969763,34.969763
2016-03-12 20:20:00,132,20,20.05,52.03,19.0,33.11,18.81,36.18,18.84,47.9,19.34,43.69,7.15,65.84,20.0,41.3,18.38,40.12,22.02,42.23,10.43,738.2,72.9,5.26,39.2,6.8,31.372228,31.372228
2016-03-12 20:30:00,109,60,19.04,33.65,19.16,50.22,20.02,42.55,21.49,41.45,18.55,40.29,9.96,58.23,20.43,36.21,18.79,36.14,20.61,38.0,11.02,744.4,59.6,3.19,29.4,3.26,11.053794,11.053794
2016-03-12 20:40:00,118,0,17.06,47.47,17.51,45.52,20.93,47.89,18.01,35.64,18.32,45.37,6.45,75.9,18.59,44.67,18.72,39.83,21.2,37.62,7.18,749.2,76.3,0.9,25.2,2.06,23.606964,23.606964
2016-03-12 20:50:00,98,0,20.01,50.1,20.44,48.7,18.9,35.53,18.52,33.21,18.93,50.71,6.85,77.31,22.35,43.78,18.93,37.42,18.66,39.53,7.69,741.7,84.4,4.5,37.9,3.75,3.086043,3.086043
2016-03-12 21:00:00,108,30,16.59,49.44,15.49,39.35,20.3,38.57,18.8,41.48,20.89,50.88,10.32,76.89,19.62,38.39,22.5,32.77,19.65,37.53,8.39,752.2,78.8,6.54,37.4,2.17,6.334143,6.334143
2016-03-12 21:10:00,92,0,18.9,41.93,20.67,34.77,20.68,46.35,20.44,23.89,20.05,47.26,5.13,78.9,20.09,43.18,22.63,43.16,22.43,38.92,8.38,744.7,75.8,5.98,26.0,3.76,40.075755,40.075755
2016-03-12 21:20:00,95,0,21.75,36.61,20.55,35.31,21.05,36.16,20.29,36.39,19.84,34.94,1.67,86.9,20.49,44.84,18.98,35.59,20.03,40.76,6.65,747.8,74.7,1.43,41.6,0.76,24.994751,24.994751
2016-03-12 21:30:00,186,70,19.14,27.14,18.83,42.08,20.26,39.37,20.01,46.81,20.18,36.62,13.52,72.5,21.41,33.47,20.73,48.11,23.18,41.81,10.04,745.4,74.8,9.83,20.3,3.21,35.26097,35.26097
2016-03-12 21:40:00,119,10,16.98,42.28,19.64,37.69,17.76,36.19,18.48,42.69,19.39,39.06,11.49,68.65,19.79,36.46,22.03,38.09,17.34,45.82,7.63,742.3,81.2,2.12,27.1,2.67,6.897255,6.897255
2016-03-12 21:50:00,102,10,18.07,40.06,19.99,36.24,17.26,41.82,20.22,47.04,18.96,37.56,8.29,100.0,20.25,28.06,20.32,35.33,21.89,36.67,7.58,748.8,93.9,6.89,56.3,7.64,10.493078,10.493078
2016-03-12 22:00:00,55,0,20.11,37.62,19.22,47.38,17.82,35.84,21.63,42.03,20.04,39.44,7.66,90.63,20.25,46.12,21.93,50.39,20.5,31.0,9.21,744.6,76.2,1.63,26.0,4.22,34.430655,34.430655
2016-03-12 22:10:00,66,30,18.5,39.58,18.56,41.74,17.38,43.21,19.64,31.08,20.28,50.77,8.02,63.08,20.76,43.3,21.38,33.48,19.36,30.3,5.69,743.7,72.5,1.62,38.4,0.39,26.479508,26.479508
2016-03-12 22:20:00,119,60,17.19,44.13,19.63,52.94,18.22,24.06,22.59,33.68,19.6,53.33,4.6,75.72,20.44,45.91,19.6,56.39,19.23,43.45,6.02,737.5,71.4,1.7,44.6,0.51,7.765774,7.765774
2016-03-12 22:30:00,84,0,17.97,26.05,17.41,36.53,17.95,38.42,20.49,45.63,18.71,47.37,1.97,100.0,19.7,40.74,18.87,38.31,20.37,46.81,4.07,752.2,99.5,1.73,61.8,5.86,48.17985,48.17985
2016-03-12 22:40:00,75,30,18.5,45.53,18.37,35.45,19.43,47.23,19.09,43.73,18.36,31.21,5.33,93.44,20.12,46.23,18.86,46.93,19.41,44.89,5.5,747.1,99.5,1.06,58.2,4.71,35.567254,35.567254
2016-03-12 22:50:00,70,10,19.35,39.3,19.51,32.9,19.31,54.07,17.94,45.76,19.79,41.57,3.52,87.45,18.26,36.47,17.81,43.55,20.08,42.74,3.32,751.5,80.8,1.4,47.8,-0.63,39.91619,39.91619
2016-03-12 23:00:00,78,0,18.13,42.59,19.47,40.21,16.29,43.08,19.67,43.9,20.75,28.34,8.88,78.98,20.77,41.62,20.55,48.85,20.27,40.14,6.49,749.5,82.7,0.34,27.0,4.0,15.248258,15.248258
2016-03-12 23:10:00,71,0,18.8,34.6,18.74,46.69,17.39,40.21,19.0,43.63,19.33,41.18,5.83,95.11,19.78,44.39,20.79,46.52,19.33,42.02,5.81,751.5,79.3,0.56,28.5,1.67,1.839717,1.839717
2016-03-12 23:20:00,50,0,17.2,42.26,19.38,45.86,18.05,38.77,17.67,27.38,20.44,47.02,8.39,68.84,20.14,41.35,20.89,43.49,20.59,30.95,4.58,744.8,70.9,11.44,34.2,-0.92,19.903224,19.903224
2016-03-12 23:30:00,65,0,19.09,51.52,17.86,50.84,18.17,42.37,19.1,47.91,20.09,45.26,4.08,83.44,20.06,49.43,19.6,45.96,18.58,47.0,4.67,741.5,82.1,4.24,66.0,0.92,20.637404,20.637404
2016-03-12 23:40:00,58,0,17.31,47.84,18.73,47.14,19.28,40.36,17.86,34.34,20.15,38.45,6.68,55.52,18.35,47.42,19.52,38.53,18.83,42.9,5.79,750.1,67.8,3.3,45.9,-1.44,29.443013,29.443013
2016-03-12 23:50:00,112,0,17.84,33.69,20.22,38.19,19.92,34.53,20.69,35.36,19.88,38.28,2.63,64.22,19.93,39.48,18.95,49.57,19.63,33.58,2.79,747.6,74.7,4.2,39.3,-1.16,26.664577,26.664577
2016-03-13 00:00:00,57,0,17.53,40.08,21.61,41.87,17.3,38.33,21.19,37.87,19.21,44.08,5.26,76.26,19.69,46.37,20.31,35.16,18.92,34.5,4.79,745.2,78.0,2.35,42.2,0.13,22.131194,22.131194
2016-03-13 00:10:00,58,0,19.36,43.38,18.4,47.69,22.71,44.58,21.17,32.61,19.11,41.44,5.68,84.87,20.3,35.8,20.41,38.1,19.25,35.77,5.39,750.1,93.9,3.14,56.3,4.62,47.007389,47.007389
2016-03-13 00:20:00,83,0,18.41,47.58,19.47,36.16,18.77,40.14,18.88,48.11,20.43,38.46,1.31,84.31,19.14,48.22,18.43,34.29,20.03,45.34,1.52,748.3,84.0,2.53,32.6,-1.39,49.740784,49.740784
2016-03-13 00:30:00,91,60,18.82,38.34,17.68,34.91,16.94,47.3,17.88,40.87,20.55,49.68,6.47,74.27,18.65,50.49,19.91,38.38,21.66,44.8,5.08,749.7,73.8,4.84,40.8,-3.84,6.972896,6.972896
2016-03-13 00:40:00,70,0,20.1,46.91,18.12,42.31,18.12,50.59,16.69,44.49,21.25,40.2,1.83,100.0,19.97,32.33,20.09,40.76,19.74,33.85,1.42,743.0,94.7,6.33,37.2,0.25,33.04791,33.04791
2016-03-13 00:50:00,59,0,19.11,35.16,18.09,39.76,17.8,31.41,19.1,37.47,20.32,43.16,0.08,82.77,18.86,39.49,18.44,48.25,19.4,35.82,3.63,751.0,82.7,1.82,31.3,0.22,47.843784,47.843784
2016-03-13 01:00:00,75,0,18.83,39.61,17.5,44.16,15.67,53.72,18.87,34.16,18.53,36.72,-0.09,73.3,19.81,44.57,17.75,33.69,20.01,27.95,1.95,747.1,74.1,1.37,36.9,-5.54,28.785581,28.785581
2016-03-13 01:10:00,71,0,19.54,48.31,20.01,34.71,18.49,34.8,16.83,31.77,20.37,41.25,8.17,98.73,20.19,46.82,21.46,41.5,21.17,34.21,5.73,751.4,90.4,2.15,44.1,2.5,1.717457,1.717457
2016-03-13 01:20:00,85,0,17.53,38.96,18.05,41.44,19.15,34.27,19.47,39.13,19.25,40.33,2.32,78.87,18.92,40.79,20.04,45.12,18.9,41.88,1.76,751.0,86.0,1.88,43.4,-1.3,34.077923,34.077923
2016-03-13 01:30:00,87,0,17.49,34.35,18.65,38.05,17.93,42.26,20.94,33.53,16.64,36.25,1.73,59.68,19.8,44.16,18.75,35.26,17.33,44.79,0.93,749.8,62.2,4.9,56.7,-7.13,45.740452,45.740452
2016-03-13 01:40:00,57,0,18.0,42.87,20.89,37.68,19.56,40.06,20.41,34.61,19.23,33.69,2.31,98.3,20.63,44.34,20.93,35.06,20.46,55.7,3.52,746.7,86.2,3.34,32.4,1.66,12.640703,12.640703
2016-03-13 01:50:00,69,0,16.21,40.84,17.66,40.91,16.97,41.17,20.47,46.27,17.43,47.6,2.07,83.01,19.36,50.43,22.67,44.05,19.04,37.77,2.63,749.9,77.8,1.52,42.8,-0.29,19.008386,19.008386
2016-03-13 02:00:00,81,0,16.16,31.42,18.98,29.0,19.85,46.07,20.63,39.53,19.25,43.48,-1.85,72.74,19.9,43.12,19.42,45.98,20.49,40.06,0.94,751.5,76.5,0.54,25.6,-4.38,7.250892,7.250892
2016-03-13 02:10:00,86,0,18.51,45.09,17.81,37.51,19.79,40.15,18.35,38.24,18.49,38.16,3.35,87.69,19.38,45.09,20.08,37.38,18.43,31.75,3.93,749.5,81.6,5.52,39.0,-0.63,5.790399,5.790399
2016-03-13 02:20:00,72,0,19.14,41.84,17.79,37.91,19.23,47.2,19.19,46.27,15.49,46.07,-1.11,59.9,17.88,41.64,19.33,37.08,21.09,37.27,0.11,747.9,66.6,1.83,21.5,-6.64,35.967046,35.967046
2016-03-13 02:30:00,98,0,17.59,31.97,19.66,41.26,15.4,39.51,17.25,41.89,20.3,37.93,1.05,75.59,18.7,52.93,19.35,50.34,20.21,43.85,1.51,749.9,82.5,2.48,45.6,-0.93,33.461995,33.461995
2016-03-13 02:40:00,108,0,16.23,46.87,18.04,34.98,18.71,41.77,18.55,42.91,15.94,33.44,3.27,85.21,18.27,37.31,20.89,32.56,20.68,32.14,2.18,745.0,87.7,4.46,61.7,-0.3,2.007199,2.007199
2016-03-13 02:50:00,80,0,17.09,42.24,18.57,40.95,19.3,41.03,17.72,37.4,19.07,37.66,4.76,73.72,19.19,34.48,19.28,31.94,20.74,47.65,4.23,753.2,76.7,4.53,52.3,0.62,6.142205,6.142205
2016-03-13 03:00:00,92,0,16.35,49.52,19.02,32.88,20.47,45.47,17.93,34.6,17.38,45.27,5.06,85.85,21.19,37.56,20.23,47.17,20.35,44.26,4.97,740.4,82.0,6.11,35.3,2.45,22.533518,22.533518
2016-03-13 03:10:00,65,0,20.45,41.76,17.76,39.09,16.98,37.43,18.17,46.04,20.28,46.84,3.64,84.29,17.94,37.64,19.86,49.26,19.94,36.46,4.68,747.2,85.4,7.31,51.6,2.35,5.310583,5.310583
2016-03-13 03:20:00,63,0,17.94,38.64,17.45,26.71,18.5,38.46,16.59,46.37,16.45,31.65,5.41,99.51,21.66,27.33,20.15,48.11,21.41,54.06,2.81,745.5,89.6,1.71,22.1,0.68,5.94657,5.94657
2016-03-13 03:30:00,81,0,18.12,40.86,19.23,43.61,19.87,36.32,19.23,39.55,18.11,47.2,-1.32,97.55,18.57,48.23,18.54,50.97,18.66,41.01,-0.58,744.5,91.1,5.53,45.2,-3.44,0.777159,0.777159
2016-03-13 03:40:00,70,0,19.48,40.02,19.85,29.47,17.31,39.97,18.52,43.32,18.03,38.12,5.1,87.27,20.08,40.54,22.34,29.34,20.5,36.49,3.68,748.3,78.7,6.63,66.0,-0.4,23.719522,23.719522
2016-03-13 03:50:00,93,60,17.86,42.25,20.33,36.03,21.09,39.27,18.56,43.24,20.7,40.88,2.39,81.9,20.33,44.07,19.31,39.5,20.3,28.28,5.35,742.6,82.1,6.45,45.1,1.16,29.965725,29.965725
2016-03-13 04:00:00,70,0,18.25,41.6,17.94,38.73,16.35,35.8,21.83,35.98,19.87,29.95,1.85,75.02,19.17,39.75,20.43,47.46,23.22,46.24,5.04,755.7,69.4,3.81,36.7,0.64,42.033814,42.033814
2016-03-13 04:10:00,51,0,18.25,34.9,19.1,43.32,19.1,41.71,18.11,34.48,19.24,37.83,4.93,78.0,20.47,41.67,20.74,36.0,18.84,38.51,3.95,741.7,78.1,7.53,35.9,0.67,18.948542,18.948542
2016-03-13 04:20:00,86,0,19.09,40.12,20.22,40.36,18.35,38.73,19.27,37.86,20.53,37.46,0.94,100.0,18.51,41.63,18.99,34.52,21.34,39.36,1.54,743.3,97.7,13.05,43.2,0.94,21.383464,21.383464
2016-03-13 04:30:00,73,0,18.27,46.24,19.66,39.93,18.59,44.07,18.53,41.48,17.72,33.1,-1.32,66.65,18.79,38.65,17.57,37.08,19.82,33.82,2.61,742.9,74.6,3.22,39.3,-2.57,34.610126,34.610126
2016-03-13 04:40:00,50,0,19.06,42.08,17.92,45.77,20.97,47.77,20.18,41.53,18.29,42.71,6.48,97.37,18.09,34.41,19.8,35.9,18.58,48.22,6.39,747.9,96.0,1.8,34.1,4.16,3.202067,3.202067
2016-03-13 04:50:00,75,0,17.14,32.18,18.6,34.39,17.83,47.18,16.46,31.53,20.41,41.7,2.78,78.26,19.77,43.68,18.75,37.66,20.8,27.16,1.46,751.2,72.9,3.97,38.0,-4.43,2.321859,2.321859
2016-03-13 05:00:00,56,0,17.01,48.0,16.51,41.67,19.01,45.28,17.89,39.96,20.24,38.25,0.61,88.81,18.32,51.7,21.13,43.93,16.86,48.48,1.97,749.2,91.1,2.35,19.9,2.24,19.574201,19.574201
2016-03-13 05:10:00,79,20,19.15,37.16,19.41,35.37,19.34,30.0,18.66,40.07,20.17,41.58,5.23,100.0,20.33,41.83,19.25,47.94,19.53,42.29,5.22,753.0,86.3,2.12,48.6,2.86,0.801031,0.801031
2016-03-13 05:20:00,87,0,18.61,27.59,19.61,21.58,19.88,33.78,16.02,35.04,18.81,29.96,4.43,94.15,18.34,33.68,20.5,42.07,19.71,39.58,3.28,743.8,100.0,10.29,52.7,3.17,20.717084,20.717084
2016-03-13 05:30:00,77,0,17.4,48.27,18.84,49.12,17.53,41.61,17.99,45.44,21.34,43.02,1.19,49.95,18.73,40.9,21.1,42.01,20.25,29.13,2.28,749.7,59.2,2.61,48.1,-5.46,18.028918,18.028918
2016-03-13 05:40:00,97,0,18.22,30.94,18.37,34.96,19.82,35.75,19.54,38.08,19.47,35.42,6.62,75.1,19.12,41.72,19.95,35.92,17.26,40.3,6.48,745.9,75.4,2.53,35.6,1.28,46.62092,46.62092
2016-03-13 05:50:00,83,0,18.76,35.5,18.1,34.61,18.4,34.05,17.84,54.85,22.6,37.92,2.92,95.34,20.98,42.81,21.85,27.6,20.24,33.55,5.03,748.0,99.8,2.15,44.1,4.95,40.835556,40.835556
2016-03-13 06:00:00,103,0,17.42,35.58,19.97,38.37,20.08,42.76,18.3,42.2,18.45,37.06,0.53,89.06,19.61,37.45,21.1,42.87,22.22,47.09,3.91,751.5,83.9,4.36,44.7,0.68,1.976875,1.976875
2016-03-13 06:10:00,111,40,16.99,33.52,17.53,32.04,17.93,49.42,20.17,37.74,19.19,43.31,4.62,80.61,18.45,35.0,20.49,51.77,21.08,40.13,2.93,740.3,88.2,5.18,36.2,2.3,41.391791,41.391791
2016-03-13 06:20:00,78,0,16.76,29.32,19.97,30.85,20.49,51.01,18.22,41.68,21.59,35.12,6.73,68.41,22.51,40.78,20.42,43.78,23.15,36.51,7.88,755.1,74.0,8.27,53.6,0.45,40.463976,40.463976
2016-03-13 06:30:00,139,40,19.3,39.82,20.98,31.25,18.04,37.63,16.93,38.66,17.47,40.29,6.38,74.58,21.52,41.04,20.48,45.29,20.31,36.86,4.94,746.5,71.5,1.35,49.9,-1.48,19.295674,19.295674
2016-03-13 06:40:00,109,0,18.41,44.54,19.62,37.03,18.36,50.19,18.97,38.73,19.47,36.76,7.62,91.35,21.51,39.06,18.52,42.31,19.09,39.46,7.25,740.7,94.0,8.11,51.8,3.76,13.230833,13.230833
2016-03-13 06:50:00,120,30,18.09,50.12,18.24,31.48,18.01,35.9,17.69,41.89,18.91,35.96,5.62,93.28,20.07,40.93,18.07,32.22,21.85,39.28,6.68,744.3,81.2,1.61,43.7,2.46,36.242932,36.242932
2016-03-13 07:00:00,80,0,18.65,43.27,19.63,45.41,18.19,53.08,18.63,39.53,18.66,37.33,6.98,99.81,16.65,25.07,20.3,35.64,19.33,33.39,4.74,747.5,100.0,1.32,21.8,4.63,42.671776,42.671776
2016-03-13 07:10:00,135,50,18.44,39.14,16.28,34.82,18.36,36.48,20.61,39.17,19.24,24.55,0.93,78.43,21.59,43.25,19.53,36.86,22.45,47.96,4.94,744.3,82.7,2.94,13.1,2.1,6.521687,6.521687
2016-03-13 07:20:00,88,0,17.74,42.49,19.25,40.44,17.24,41.19,21.62,35.11,20.06,36.62,8.27,98.26,18.87,38.57,18.88,39.12,21.67,36.46,8.08,738.9,88.8,1.45,33.9,4.66,2.598453,2.598453
2016-03-13 07:30:00,96,0,18.52,48.29,18.1,42.25,19.75,37.38,19.11,38.37,19.44,48.67,8.23,87.37,21.31,38.77,20.04,43.46,18.74,37.54,8.3,747.5,91.2,4.37,29.7,5.68,32.606606,32.606606
2016-03-13 07:40:00,103,40,18.84,36.47,18.19,44.69,19.22,42.56,19.26,39.86,19.22,38.24,7.12,84.38,19.99,37.25,19.3,27.82,19.15,41.43,3.5,744.2,85.3,2.09,39.0,1.22,25.147881,25.147881
2016-03-13 07:50:00,97,0,18.88,38.02,16.47,40.38,17.99,35.72,20.78,37.27,18.55,35.63,6.64,78.86,21.27,41.69,20.34,32.45,20.18,46.99,7.34,749.7,88.2,6.16,25.9,5.47,13.006709,13.006709
2016-03-13 08:00:00,120,50,19.83,52.71,20.21,39.85,19.09,41.22,20.46,42.06,21.03,51.79,2.21,85.79,18.88,45.79,19.84,46.18,19.75,36.25,6.55,742.8,93.0,4.89,26.0,4.84,11.488037,11.488037
2016-03-13 08:10:00,138,0,19.25,40.68,17.11,32.66,17.59,41.74,17.83,41.63,20.3,30.59,9.43,89.23,20.78,30.07,18.72,43.33,19.44,37.44,5.39,756.1,79.2,5.23,15.3,-1.13,14.867168,14.867168
2016-03-13 08:20:00,101,0,19.35,44.18,19.14,46.35,17.93,33.58,18.83,47.01,22.14,32.48,6.54,74.04,19.4,35.81,18.0,28.95,20.5,42.92,7.55,749.1,73.5,4.1,23.2,2.22,37.684947,37.684947
2016-03-13 08:30:00,98,0,16.59,29.63,19.22,39.44,19.7,40.18,19.84,41.61,19.68,29.69,7.44,94.66,20.45,40.03,19.33,48.69,18.91,36.84,5.35,747.9,88.8,3.97,34.4,3.3,0.56513,0.56513
2016-03-13 08:40:00,101,0,20.66,32.18,19.83,35.21,20.82,40.98,17.33,38.25,17.09,41.78,9.11,82.94,21.2,47.66,22.62,42.92,20.21,39.16,6.89,749.6,94.9,1.95,32.7,5.97,34.085847,34.085847
2016-03-13 08:50:00,155,60,18.86,50.59,17.65,55.17,20.43,49.07,19.38,46.65,20.58,33.92,5.96,73.2,20.26,45.32,20.85,50.55,20.86,45.0,6.61,739.8,71.2,2.16,52.2,-0.81,49.347713,49.347713
2016-03-13 09:00:00,110,0,19.59,42.97,18.8,44.27,17.52,38.34,21.11,36.79,19.92,37.51,8.44,100.0,20.42,47.97,19.37,32.56,20.13,49.8,7.27,745.1,94.9,2.23,35.9,5.11,47.625204,47.625204
2016-03-13 09:10:00,105,0,20.81,24.91,19.1,46.07,19.3,29.63,18.6,37.21,19.44,45.24,7.83,55.8,20.95,41.29,22.85,42.04,18.32,34.23,8.13,754.2,66.2,5.85,20.5,2.23,22.493245,22.493245
2016-03-13 09:20:00,89,0,19.09,38.14,18.95,34.74,20.98,26.71,19.85,42.91,16.07,30.43,7.3,73.04,21.69,38.96,20.24,33.9,18.19,35.28,6.93,745.8,77.9,4.34,36.3,4.08,41.547498,41.547498
2016-03-13 09:30:00,89,0,17.1,44.48,19.72,44.1,20.67,44.79,22.85,37.06,20.92,49.7,11.14,58.71,18.61,43.69,20.01,38.4,21.07,45.55,11.03,746.8,61.8,2.22,45.5,4.22,25.913398,25.913398
2016-03-13 09:40:00,98,0,16.78,33.02,20.68,39.03,20.92,35.32,19.73,33.66,20.01,44.27,10.54,64.77,21.23,50.18,20.82,45.57,21.13,43.54,9.63,745.2,58.3,3.4,11.4,0.78,2.727931,2.727931
2016-03-13 09:50:00,97,0,17.5,35.8,18.94,29.06,21.88,39.19,20.91,35.61,19.72,45.55,8.63,61.79,18.92,42.85,20.59,32.07,21.11,36.45,11.8,753.0,74.2,7.94,54.4,6.3,37.174468,37.174468
2016-03-13 10:00:00,105,30,17.62,37.99,18.32,37.97,21.98,39.25,19.78,44.65,18.58,31.69,7.78,95.51,19.68,39.19,21.17,36.11,21.92,29.31,9.08,746.1,81.2,0.04,44.8,4.31,0.262583,0.262583
2016-03-13 10:10:00,128,0,20.36,39.81,20.77,35.63,18.64,38.18,21.25,26.83,18.27,41.91,7.82,91.01,20.8,35.77,21.4,48.52,18.92,44.6,8.7,742.1,74.8,3.09,56.6,4.13,48.271052,48.271052
2016-03-13 10:20:00,61,0,20.32,37.56,21.77,37.85,18.25,54.38,21.66,42.08,20.45,38.65,13.55,91.91,20.37,43.59,20.24,35.56,20.14,47.54,12.37,757.4,94.3,3.49,45.5,12.43,23.157344,23.157344
2016-03-13 10:30:00,110,0,19.41,44.51,21.39,38.03,23.57,44.99,19.23,41.72,18.29,55.07,6.9,61.65,22.08,38.47,21.15,41.5,20.97,39.85,9.07,741.6,63.2,2.09,34.6,2.48,29.421792,29.421792
2016-03-13 10:40:00,81,0,18.92,50.13,19.28,37.0,19.24,47.59,20.12,41.51,19.35,45.99,9.66,62.76,20.21,44.94,20.0,37.21,20.22,35.18,9.87,746.7,75.0,0.9,39.0,5.49,22.577512,22.577512
2016-03-13 10:50:00,71,0,21.32,40.64,19.51,30.1,19.38,39.31,19.19,43.08,21.12,36.12,10.58,61.2,21.41,46.57,21.76,46.33,20.42,44.31,11.41,743.7,67.5,1.96,34.0,4.17,1.832281,1.832281
2016-03-13 11:00:00,91,0,18.81,39.22,18.37,42.97,19.08,31.49,19.64,46.94,18.86,39.28,5.72,61.18,20.08,51.25,20.69,43.4,21.31,40.91,8.67,744.3,70.2,1.67,49.7,2.4,29.830499,29.830499
2016-03-13 11:10:00,82,0,17.69,36.98,19.0,40.5,21.58,43.5,19.1,38.34,22.78,32.68,8.28,70.54,21.71,43.14,18.38,43.47,18.41,44.77,11.78,742.9,67.8,3.56,30.4,4.84,15.723385,15.723385
2016-03-13 11:20:00,67,0,18.99,38.55,19.28,44.92,19.68,37.63,20.46,40.11,21.6,40.85,11.13,64.76,20.43,38.56,20.08,38.01,21.06,36.25,11.77,744.9,69.8,1.78,43.9,6.54,6.883776,6.883776
2016-03-13 11:30:00,65,0,20.5,41.96,20.39,28.94,21.34,40.41,18.9,42.31,21.01,26.84,14.98,85.35,20.15,44.98,20.95,37.35,21.84,51.44,12.97,751.0,72.3,3.41,53.6,7.45,48.349892,48.349892
2016-03-13 11:40:00,86,0,20.22,38.66,19.42,45.87,21.18,46.96,22.26,38.58,21.37,36.15,10.72,50.09,22.38,38.23,21.36,42.43,23.52,39.45,12.57,739.5,60.8,9.27,42.5,5.7,9.543271,9.543271
2016-03-13 11:50:00,80,0,17.08,43.19,18.85,45.64,19.61,39.08,18.64,40.22,18.76,42.92,13.5,92.38,22.74,44.28,20.05,41.99,21.42,40.43,13.35,752.1,83.6,1.37,40.7,10.46,39.431343,39.431343
2016-03-13 12:00:00,89,0,19.09,43.28,17.85,33.69,20.09,31.17,19.59,51.5,19.46,42.17,11.55,82.68,20.6,31.92,21.61,49.71,21.82,49.71,11.39,751.4,85.2,6.55,44.9,7.57,32.933445,32.933445
2016-03-13 12:10:00,96,0,21.14,44.44,21.38,41.26,18.61,39.74,21.09,36.51,17.82,28.65,11.04,93.39,18.64,37.33,19.76,35.18,23.94,48.03,10.41,749.1,74.1,2.88,31.6,3.73,42.660963,42.660963
2016-03-13 12:20:00,96,0,19.03,45.63,20.13,43.5,21.49,44.4,19.76,44.54,20.17,28.42,12.59,78.21,21.8,40.36,19.93,37.09,22.27,31.14,15.02,747.6,70.7,0.34,13.8,11.13,20.094046,20.094046
2016-03-13 12:30:00,70,0,18.09,50.48,19.54,39.4,17.15,37.63,18.74,28.81,19.66,49.89,9.94,68.77,21.78,40.4,22.06,34.6,22.98,44.43,9.7,748.2,69.7,6.22,28.0,3.21,19.016421,19.016421
2016-03-13 12:40:00,90,0,19.26,32.2,16.77,46.28,19.38,40.19,20.11,33.79,19.68,41.59,8.79,95.2,20.11,44.97,18.5,45.32,20.39,37.13,9.98,752.8,81.8,6.13,30.5,6.45,27.60397,27.60397
2016-03-13 12:50:00,125,0,21.38,37.37,18.43,51.55,19.83,37.2,19.03,27.21,20.92,44.86,9.54,66.02,20.09,33.22,21.93,31.66,23.7,39.59,13.09,740.1,62.0,1.35,43.9,7.22,31.244531,31.244531
2016-03-13 13:00:00,71,0,18.39,41.75,20.8,41.91,21.03,40.57,20.25,35.39,20.87,32.77,16.96,77.17,22.62,37.57,20.85,46.32,21.1,33.97,14.79,750.0,77.4,4.4,29.0,10.78,48.938448,48.938448
